date;categoryName;payee;comment;outcomeAccountName;outcome;outcomeCurrencyShortTitle;incomeAccountName;income;incomeCurrencyShortTitle;createdDate;changedDate;qrCode
2022-02-17;"Подорожі / Кафе і ресторани";"Molodozeleno1";;"Monobank";"340";UAH;"Monobank";"0";UAH;"2022-02-17 20:08:53";"2022-02-18 21:31:49";
2022-02-17;"Продукти / Супермаркет";"Сільпо";;"Monobank";"47.28";UAH;"Monobank";"0";UAH;"2022-02-17 20:20:06";"2022-02-18 21:31:49";
2022-02-17;"Авто / Бензин";;"Чаюха";"Готівка";"20";UAH;"Готівка";"0";UAH;"2022-02-17 11:42:04";"2022-02-17 11:42:09";
2022-02-17;"Кафе та ресторани / Стандартний";;"Кофе";"Готівка";"67.5";UAH;"Готівка";"0";UAH;"2022-02-17 11:40:46";"2022-02-17 11:41:10";
2022-02-16;"Авто / Парковка";"Socar";;"Monobank";"39";UAH;"Monobank";"0";UAH;"2022-02-16 10:00:00";"2022-02-17 20:26:55";
2022-02-16;"Одяг та догляд / Аптека";"Soborna 26";;"Monobank";"10";UAH;"Monobank";"0";UAH;"2022-02-16 16:17:33";"2022-02-17 20:26:55";
2022-02-16;"Кафе та ресторани / Стандартний";"OKKO";"Хотдоги";"Monobank";"86";UAH;"Monobank";"0";UAH;"2022-02-16 12:52:16";"2022-02-18 21:31:49";
2022-02-15;"Зарплата";;;"УкрСиббанк";"0";UAH;"УкрСиббанк";"83991.07";UAH;"2022-02-15 14:37:51";"2022-02-15 14:38:07";
2022-02-15;"Квартира / Комуналка";"OK ZHEMCHUZHYNA ARKADI";;"Monobank";"3199.1";UAH;"Monobank";"0";UAH;"2022-02-15 10:06:43";"2022-02-16 21:02:57";
2022-02-15;;;;"Готівка";"300";UAH;"Monobank";"300";UAH;"2022-02-15 11:28:33";"2022-02-15 14:38:07";
2022-02-15;;;;"Monobank";"1005";UAH;"Готівка";"1000";UAH;"2022-02-15 09:30:43";"2022-02-16 21:02:57";
2022-02-15;"Авто / Обслуговування";;"Мийка";"Готівка";"250";UAH;"Готівка";"0";UAH;"2022-02-15 14:36:56";"2022-02-15 14:38:07";
2022-02-14;"Різне / Подарунки";;"Шаріки";"Monobank";"240";UAH;"Monobank";"0";UAH;"2022-02-14 09:23:01";"2022-02-15 14:38:07";
2022-02-14;"Кафе та ресторани / Доставка";"Ris i ryba";;"Monobank";"612";UAH;"Monobank";"0";UAH;"2022-02-14 21:03:21";"2022-02-15 20:52:23";
2022-02-14;"Різне / Квіти";"TSveti";;"Monobank";"350";UAH;"Monobank";"0";UAH;"2022-02-14 09:49:52";"2022-02-15 10:13:06";
2022-02-14;"Кафе та ресторани";"KapheMimi";"Бенто торт ";"Monobank";"253";UAH;"Monobank";"0";UAH;"2022-02-14 09:02:40";"2022-02-15 14:38:07";
2022-02-14;"Підписки / YouTube";"YouTube";;"Monobank";"99";UAH;"Monobank";"0";UAH;"2022-02-14 07:56:34";"2022-02-28 12:28:54";
2022-02-13;"Різне / Благодійність";;"Сергію";"Monobank";"3000";UAH;"Monobank";"0";UAH;"2022-02-13 16:11:48";"2022-02-15 14:38:07";
2022-02-13;"Подорожі / Білети ЖД";"Укрзалізниця";"Татові в Львів за дипломом";"Monobank";"500.98";UAH;"Monobank";"0";UAH;"2022-02-13 19:30:56";"2022-02-25 18:43:58";
2022-02-13;"Продукти / Супермаркет";"Сільпо";;"Monobank";"179";UAH;"Monobank";"0";UAH;"2022-02-13 18:50:54";"2022-02-14 13:55:02";
2022-02-12;"Продукти / Супермаркет";"M255";;"Monobank";"15.5";UAH;"Monobank";"0";UAH;"2022-02-12 22:08:22";"2022-02-14 08:08:04";
2022-02-12;"Продукти / Вода";"My Water Shop";;"Monobank";"204";UAH;"Monobank";"0";UAH;"2022-02-12 12:26:18";"2022-02-14 08:08:04";
2022-02-12;"Кафе та ресторани / Стандартний";"Vanil";;"Monobank";"114";UAH;"Monobank";"0";UAH;"2022-02-12 10:18:47";"2022-02-14 08:08:04";
2022-02-11;;;;"Monobank USD";"3160";USD;"Stonks";"3160";USD;"2022-02-11 13:40:43";"2022-02-12 08:52:45";
2022-02-11;;;"На доларову картку";"Monobank";"88954";UAH;"Monobank USD";"3160";USD;"2022-02-11 13:40:12";"2022-02-12 08:52:45";
2022-02-11;;;;"УкрСиббанк";"92017.27";UAH;"Monobank";"92017.27";UAH;"2022-02-11 10:19:24";"2022-02-11 10:50:04";
2022-02-11;"Кафе та ресторани / Стандартний";"RESTAURANT CHILI";;"Monobank";"403";UAH;"Monobank";"0";UAH;"2022-02-11 21:48:23";"2022-02-25 18:45:25";
2022-02-11;"Підписки / Мобільний";"Київстар+380681215819";;"Monobank";"200";UAH;"Monobank";"0";UAH;"2022-02-11 13:25:56";"2022-02-11 13:40:28";
2022-02-11;"Підписки / Інтернет";"Інтернет і ТБ";;"Monobank";"200";UAH;"Monobank";"0";UAH;"2022-02-11 10:53:12";"2022-02-11 10:57:36";
2022-02-10;;;;"Monobank USD";"3040";USD;"Stonks";"3040";USD;"2022-02-10 09:09:24";"2022-02-11 13:43:22";
2022-02-10;"Різне / Інше";;"Інвестиції комісія ";"Monobank";"18.19";UAH;"Monobank";"0";UAH;"2022-02-10 17:27:36";"2022-02-25 18:49:53";
2022-02-10;"Продукти / Супермаркет";"Сільпо";;"Monobank";"90";UAH;"Monobank";"0";UAH;"2022-02-10 19:58:33";"2022-02-11 21:20:59";
2022-02-10;"Кафе та ресторани / Стандартний";"MERRI BERRI";;"Monobank";"131";UAH;"Monobank";"0";UAH;"2022-02-10 11:26:33";"2022-02-11 13:40:28";
2022-02-10;"Проїзд / Таксі";"Uklon";;"Monobank";"30";UAH;"Monobank";"0";UAH;"2022-02-10 10:33:50";"2022-02-11 17:05:05";
2022-02-09;"Продукти / Гостинці";"Metro";"Гостинці батькам ";"Monobank";"730";UAH;"Monobank";"0";UAH;"2022-02-09 14:09:26";"2022-02-09 14:11:12";
2022-02-09;"Продукти / Супермаркет";"METRO";;"Monobank";"2199.68";UAH;"Monobank";"0";UAH;"2022-02-09 12:31:46";"2022-02-10 17:26:43";
2022-02-09;;;;"Готівка";"304";UAH;"Monobank";"304";UAH;"2022-02-09 14:12:12";"2022-02-09 14:12:26";
2022-02-09;;;;"Monobank";"700";UAH;"Готівка";"700";UAH;"2022-02-09 10:39:09";"2022-02-09 14:11:12";
2022-02-09;"Різне / Подарунки";;"Гугл міні Хобсу ";"Готівка";"1046";UAH;"Готівка";"0";UAH;"2022-02-09 14:10:43";"2022-02-09 14:11:12";
2022-02-08;"Одяг та догляд / Стрижка";"Lions Legacies";;"Monobank";"450";UAH;"Monobank";"0";UAH;"2022-02-08 12:21:08";"2022-02-09 12:43:28";
2022-02-07;;;;"Monobank";"9227.57";UAH;"Ethereum";"99603";ETH;"2022-02-07 15:09:38";"2022-02-08 20:46:16";
2022-02-07;"Різне / Подарунки";"MAKEUP";"За 14 лютого ";"Monobank";"1899";UAH;"Monobank";"0";UAH;"2022-02-07 11:36:46";"2022-02-25 18:43:58";
2022-02-07;"Різне / Подарунки";;"Інжир в шоколаді ";"Monobank";"768";UAH;"Monobank";"0";UAH;"2022-02-07 12:18:15";"2022-02-09 14:11:12";
2022-02-06;"Різне / Подарунки";"Дашуля";"За новий рік: 1038 - Kiko, 595 - футболка, 689 - штони";"Monobank";"2322";UAH;"Monobank";"0";UAH;"2022-02-06 13:54:53";"2022-02-25 18:43:58";
2022-02-06;"Продукти / Супермаркет";"Сільпо";;"Monobank";"1016";UAH;"Monobank";"0";UAH;"2022-02-06 15:05:30";"2022-02-07 10:45:49";
2022-02-05;"Різне / Інше";"LIQPAY*Internet-magazi";;"Monobank";"90";UAH;"Monobank";"0";UAH;"2022-02-05 14:10:31";"2022-02-25 18:45:25";
2022-02-05;"Кафе та ресторани / Стандартний";"BITWARDEN";;"Monobank";"283";UAH;"Monobank";"0";UAH;"2022-02-05 22:35:37";"2022-02-06 20:28:32";
2022-02-04;"Продукти / Супермаркет";"Сільпо";;"Monobank";"388";UAH;"Monobank";"0";UAH;"2022-02-04 20:19:56";"2022-02-05 21:03:33";
2022-02-04;"Різне / Квіти";"TSveti";;"Monobank";"300";UAH;"Monobank";"0";UAH;"2022-02-04 11:14:16";"2022-02-05 14:25:47";
2022-02-04;"Техніка";"LIQPAY*lwallet.com.ua";;"Monobank";"3362.91";UAH;"Monobank";"0";UAH;"2022-02-04 01:01:17";"2022-02-07 10:50:10";
2022-02-04;"Кафе та ресторани / Стандартний";"KOVALChUK";;"Monobank";"545";UAH;"Monobank";"0";UAH;"2022-02-04 15:33:49";"2022-02-05 14:25:47";
2022-02-04;;;;"УкрСиббанк";"103000";UAH;"Готівка";"103000";UAH;"2022-02-04 18:23:00";"2022-02-04 18:23:24";
2022-02-04;"Техніка";;"MacBook Pro ";"Готівка";"102700";UAH;"Готівка";"0";UAH;"2022-02-04 18:23:19";"2022-02-04 18:23:24";
2022-02-03;"Різне / Подарунки";"Дашуля";"Подарунок мамі Лілі";"Monobank";"3150";UAH;"Monobank";"0";UAH;"2022-02-03 13:02:48";"2022-02-25 18:43:58";
2022-02-03;"Продукти / Вода";"My Water Shop";;"Monobank";"204";UAH;"Monobank";"0";UAH;"2022-02-03 11:46:01";"2022-02-04 18:22:45";
2022-02-03;"Техніка";"Оплата в специализированных магазинах wayforpay";"YubiKey";"Monobank";"2840";UAH;"Monobank";"0";UAH;"2022-02-03 16:17:37";"2022-02-05 09:25:52";
2022-02-02;"Продаж речей";"UAPAY";;"Monobank";"0";UAH;"Monobank";"1699";UAH;"2022-02-02 13:36:47";"2022-02-02 21:26:38";
2022-02-02;"Підписки / Spotify";"Хобс";;"Monobank";"87.33";UAH;"Monobank";"0";UAH;"2022-02-02 11:50:49";"2022-02-02 12:09:33";
2022-02-01;"Різне / Подарунки";"Justin";;"Monobank";"19";UAH;"Monobank";"0";UAH;"2022-02-01 12:29:48";"2022-02-02 12:09:33";
2022-02-01;"Підписки / TickTick";"Google";;"Monobank";"69.99";UAH;"Monobank";"0";UAH;"2022-02-01 11:08:01";"2022-02-02 11:16:58";
2022-02-01;"Авто / Парковка";"Алла М";;"Monobank";"2400";UAH;"Monobank";"0";UAH;"2022-02-01 09:04:19";"2022-02-01 09:18:47";
2022-02-01;"Відсотки і кешбек";;"Відсотки за сiчень";"Monobank";"0";UAH;"Monobank";"69.95";UAH;"2022-02-01 03:44:59";"2022-02-01 08:15:12";
2022-02-01;"Кафе та ресторани / Доставка";"Glovo";;"Monobank";"332";UAH;"Monobank";"0";UAH;"2022-02-01 20:11:25";"2022-02-02 13:49:43";
2022-02-01;"Продаж речей";"UAPAY";"Наушніки";"Monobank";"0";UAH;"Monobank";"340";UAH;"2022-02-01 17:28:41";"2022-02-03 16:38:48";
2022-01-31;"Зарплата";;;"УкрСиббанк";"0";UAH;"УкрСиббанк";"89177.45";UAH;"2022-01-31 12:20:54";"2022-01-31 12:20:58";
2022-01-31;"Продукти / Супермаркет";"Сільпо";;"Monobank";"117.87";UAH;"Monobank";"0";UAH;"2022-01-31 13:58:07";"2022-02-01 12:38:40";
2022-01-30;"Продаж речей";"Станіслав Черевко";"Ванплас bye 😥";"Monobank";"0";UAH;"Monobank";"12500";UAH;"2022-01-30 14:52:33";"2022-01-30 15:12:43";
2022-01-30;"Кафе та ресторани";"KapheMimi";;"Monobank";"401";UAH;"Monobank";"0";UAH;"2022-01-30 15:46:55";"2022-01-31 21:05:00";
2022-01-30;"Різне / Благодійність";;;"Monobank";"2000";UAH;"Monobank";"0";UAH;"2022-01-30 17:52:59";"2022-01-31 08:56:04";
2022-01-30;"Кафе та ресторани / Стандартний";;"Чаюха";"Готівка";"18";UAH;"Готівка";"0";UAH;"2022-01-30 15:51:14";"2022-01-30 15:51:14";
2022-01-29;"Продукти / Супермаркет";"METRO";;"Monobank";"3204.21";UAH;"Monobank";"0";UAH;"2022-01-29 17:24:48";"2022-01-30 12:13:44";
2022-01-29;"Авто / Бензин";"WOG";;"Monobank";"1352.88";UAH;"Monobank";"0";UAH;"2022-01-29 15:58:32";"2022-01-30 20:54:58";
2022-01-29;"Кафе та ресторани / Стандартний";"MERRI BERRI";;"Monobank";"183";UAH;"Monobank";"0";UAH;"2022-01-29 14:57:18";"2022-01-30 11:24:13";
2022-01-28;"Різне / Інше";;"Доставка за крісло";"Monobank";"150";UAH;"Monobank";"0";UAH;"2022-01-28 15:15:38";"2022-01-29 01:47:10";
2022-01-28;"Побутова хімія";"Vesch.ua";"Чистка покривала";"Monobank";"413";UAH;"Monobank";"0";UAH;"2022-01-28 14:30:33";"2022-01-29 17:45:44";
2022-01-28;"Продукти / Супермаркет";"Молоко від Фермера";;"Monobank";"240.32";UAH;"Monobank";"0";UAH;"2022-01-28 10:12:27";"2022-01-29 14:57:50";
2022-01-27;;;;"Monobank";"11192.66";UAH;"Bitcoin";"10002.15";BTC;"2022-01-27 11:52:00";"2022-01-28 14:50:15";
2022-01-27;;;"На доларову картку";"Monobank";"88464.61";UAH;"Monobank USD";"3040";USD;"2022-01-27 13:37:17";"2022-01-27 13:44:56";
2022-01-27;;;;"УкрСиббанк";"100000";UAH;"Monobank";"100000";UAH;"2022-01-27 13:19:04";"2022-01-27 13:45:14";
2022-01-27;"Продаж речей";"UAPAY";;"Monobank";"0";UAH;"Monobank";"150";UAH;"2022-01-27 14:14:05";"2022-01-27 20:42:26";
2022-01-27;"Різне / Благодійність";;;"Monobank";"5000";UAH;"Monobank";"0";UAH;"2022-01-27 12:32:48";"2022-01-27 12:59:50";
2022-01-26;;;;"Monobank";"14535.07";UAH;"Bitcoin";"12571.33";BTC;"2022-01-26 13:59:32";"2022-01-27 12:11:42";
2022-01-26;;;;"УкрСиббанк";"50000";UAH;"Monobank";"50000";UAH;"2022-01-26 14:21:40";"2022-01-26 15:03:17";
2022-01-26;"Техніка";"Щомісячний платіж Магазин ювелирных изделий";;"Monobank";"13511";UAH;"Monobank";"0";UAH;"2022-01-26 09:38:01";"2022-01-30 12:20:21";
2022-01-26;"Підписки / Google";"Google";;"Monobank";"45";UAH;"Monobank";"0";UAH;"2022-01-26 10:22:52";"2022-01-29 01:47:10";
2022-01-26;"Продаж речей";"UAPAY";;"Monobank";"0";UAH;"Monobank";"2100";UAH;"2022-01-26 14:49:08";"2022-01-26 20:52:43";
2022-01-26;"Продукти / Вода";"My Water Shop";;"Monobank";"204";UAH;"Monobank";"0";UAH;"2022-01-26 15:01:44";"2022-01-27 20:42:26";
2022-01-24;"Продукти / Супермаркет";"Сільпо";;"Monobank";"248.21";UAH;"Monobank";"0";UAH;"2022-01-24 21:42:53";"2022-01-25 20:42:57";
2022-01-24;"Різне / Подарунки";"Укрпошта";;"Monobank";"5";UAH;"Monobank";"0";UAH;"2022-01-24 12:12:34";"2022-01-25 20:42:57";
2022-01-23;"Кафе та ресторани / Стандартний";"MERRI BERRI";;"Monobank";"238";UAH;"Monobank";"0";UAH;"2022-01-23 13:49:36";"2022-01-24 12:32:56";
2022-01-23;"Відпочинок та розваги / Кіно";"Мультиплекс";;"Monobank";"145";UAH;"Monobank";"0";UAH;"2022-01-23 16:46:02";"2022-01-24 12:32:56";
2022-01-23;"Продукти / Супермаркет";"Сільпо";;"Monobank";"1488.28";UAH;"Monobank";"0";UAH;"2022-01-23 14:47:38";"2022-01-24 12:32:56";
2022-01-22;"Фріланс";"SEPA платіж: Для поповнення картки 5375419903402491, 540400, 414.00, Igor Voitenko, Own funds, LT";;"Monobank EUR";"0";EUR;"Monobank EUR";"414";EUR;"2022-01-22 12:34:26";"2022-01-22 13:19:43";
2022-01-22;"Відпочинок та розваги / Кіно";"Multiplex";;"Monobank";"270";UAH;"Monobank";"0";UAH;"2022-01-22 18:48:28";"2022-01-23 20:51:23";
2022-01-22;"Кафе та ресторани / Стандартний";"KAFE TRAVELERS COFFEE";;"Monobank";"657";UAH;"Monobank";"0";UAH;"2022-01-22 15:33:20";"2022-01-24 21:11:47";
2022-01-22;"Кафе та ресторани / Стандартний";;"Чаюха";"Готівка";"20";UAH;"Готівка";"0";UAH;"2022-01-23 20:51:03";"2022-01-23 20:51:23";
2022-01-21;"Відпочинок та розваги / Книги";"Novapay";;"Monobank";"5";UAH;"Monobank";"0";UAH;"2022-01-21 15:04:42";"2022-01-22 16:52:00";
2022-01-20;"Продукти / Супермаркет";"Сантим / Santim";;"Monobank";"72.4";UAH;"Monobank";"0";UAH;"2022-01-20 18:56:40";"2022-01-21 20:49:56";
2022-01-20;"Різне / Інше";"Нова пошта";;"Monobank";"71";UAH;"Monobank";"0";UAH;"2022-01-20 18:47:44";"2022-01-21 20:49:56";
2022-01-19;"Квартира / Комуналка";"OK ZHEMCHUZHYNA ARKADI";;"Monobank";"2732.99";UAH;"Monobank";"0";UAH;"2022-01-19 10:49:36";"2022-01-21 10:08:08";
2022-01-19;"Кафе та ресторани / Доставка";"Glovo";;"Monobank";"302";UAH;"Monobank";"0";UAH;"2022-01-19 15:11:41";"2022-01-21 10:08:08";
2022-01-17;"Підписки / Інтернет";"Інтернет і ТБ";;"Monobank";"200";UAH;"Monobank";"0";UAH;"2022-01-17 02:14:52";"2022-01-21 10:08:08";
2022-01-17;"Продукти / Вода";"My Water Shop";;"Monobank";"204";UAH;"Monobank";"0";UAH;"2022-01-17 22:17:54";"2022-01-21 10:08:08";
2022-01-16;"Підписки / Мобільний";"Київстар+380681215819";;"Monobank";"200";UAH;"Monobank";"0";UAH;"2022-01-16 14:08:11";"2022-01-21 10:08:08";
2022-01-16;"Продукти / Супермаркет";"Сільпо";;"Monobank";"325.87";UAH;"Monobank";"0";UAH;"2022-01-16 11:19:52";"2022-01-21 10:08:08";
2022-01-15;"Кафе та ресторани / Стандартний";"But First Coffee";;"Monobank";"35";UAH;"Monobank";"0";UAH;"2022-01-15 11:05:31";"2022-01-16 11:39:08";
2022-01-15;"Продукти / Супермаркет";"METRO";;"Monobank";"2664.19";UAH;"Monobank";"0";UAH;"2022-01-15 16:56:51";"2022-01-21 10:08:08";
2022-01-14;"Зарплата";;;"УкрСиббанк";"0";UAH;"УкрСиббанк";"61203.11";UAH;"2022-01-16 14:09:01";"2022-01-16 14:10:46";
2022-01-14;"Кафе та ресторани / Доставка";"Glovo";;"Monobank";"283";UAH;"Monobank";"0";UAH;"2022-01-14 15:00:28";"2022-01-16 10:04:25";
2022-01-14;"Підписки / YouTube";"YouTube";;"Monobank";"99";UAH;"Monobank";"0";UAH;"2022-01-14 07:56:34";"2022-01-29 01:47:10";
2022-01-14;"Кафе та ресторани / Доставка";"Ris i ryba";;"Monobank";"454.5";UAH;"Monobank";"0";UAH;"2022-01-14 20:15:30";"2022-01-21 10:08:08";
2022-01-14;"Кафе та ресторани / Доставка";;"Чаюха";"Готівка";"20";UAH;"Готівка";"0";UAH;"2022-01-16 10:03:56";"2022-01-16 10:04:25";
2022-01-13;"Різне / Подарунки";"Дарія Балецька";;"Monobank";"0";UAH;"Monobank";"2";UAH;"2022-01-13 00:41:43";"2022-01-13 12:47:37";
2022-01-13;"Кафе та ресторани / Стандартний";"MERRI BERRI";;"Monobank";"90";UAH;"Monobank";"0";UAH;"2022-01-13 15:08:07";"2022-01-21 10:08:08";
2022-01-12;"Різне / Інше";"PP 940614 UNIVERSAL BA";"Документи";"Monobank";"1027.89";UAH;"Monobank";"0";UAH;"2022-01-12 12:36:22";"2022-01-13 21:06:59";
2022-01-12;"Одяг та догляд / Стрижка";"Lions Legacies";;"Monobank";"450";UAH;"Monobank";"0";UAH;"2022-01-12 11:53:00";"2022-01-13 12:47:00";
2022-01-12;"Кафе та ресторани / Запланована туса";"RESTAURANT CHILI";;"Monobank";"298.55";UAH;"Monobank";"0";UAH;"2022-01-12 22:27:13";"2022-01-14 15:54:05";
2022-01-12;"Продукти / Супермаркет";"Сільпо";;"Monobank";"256.63";UAH;"Monobank";"0";UAH;"2022-01-12 12:56:18";"2022-01-13 12:47:00";
2022-01-11;"Проїзд / Таксі";"Taxi 838";;"Monobank";"80";UAH;"Monobank";"0";UAH;"2022-01-11 11:05:27";"2022-01-12 12:13:37";
2022-01-09;"Проїзд / Таксі";"Taxi 838";;"Monobank";"70";UAH;"Monobank";"0";UAH;"2022-01-09 08:18:23";"2022-01-10 14:29:49";
2022-01-09;"Продукти / Вода";"My Water Shop";;"Monobank";"204";UAH;"Monobank";"0";UAH;"2022-01-09 14:35:29";"2022-01-10 14:29:49";
2022-01-09;"Кафе та ресторани / Стандартний";"KOVALChUK";;"Monobank";"545";UAH;"Monobank";"0";UAH;"2022-01-09 17:43:42";"2022-01-10 14:29:49";
2022-01-08;"Проїзд / Таксі";"Uklon";;"Monobank";"205";UAH;"Monobank";"0";UAH;"2022-01-08 20:16:22";"2022-01-10 14:29:49";
2022-01-08;"Кафе та ресторани / Стандартний";"Beerлога";;"Monobank";"479";UAH;"Monobank";"0";UAH;"2022-01-08 19:22:47";"2022-01-10 14:29:49";
2022-01-08;"Відпочинок та розваги / Ігри";"PlayStation";;"Monobank";"324.5";UAH;"Monobank";"0";UAH;"2022-01-08 17:44:28";"2022-01-09 08:50:40";
2022-01-08;"Кафе та ресторани / Стандартний";"Андрій Х.";;"Monobank";"92.5";UAH;"Monobank";"0";UAH;"2022-01-08 20:35:53";"2022-01-20 01:16:36";
